===== Starting battle of <CleanUpOnAisleSix> vs <ScribeBot> with memory tape size: 10 =====

[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 5< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 5< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 6< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 6< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 7< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 7< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 8< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 8< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 9< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 9< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 10< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 10< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 11< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 11< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 12< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 12< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 13< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 13< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 14< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 14< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 15< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 15< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 16< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 16< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 17< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 17< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 18< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 18< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 19< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 19< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 20< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 20< | 0 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 20 | 0< | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 20 | 1< | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 20< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 20< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 21< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 21< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 22< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 22< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 23< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 23< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 24< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 24< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 25< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 25< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 26< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 26< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 27< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 27< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 28< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 28< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 29< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 29< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 30< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 30< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 31< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 31< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 32< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 32< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 33< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 33< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 34< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 34< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 35< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 35< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 36< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 36< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 37< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 37< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 38< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 38< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 39< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 39< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 40< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 40< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 41< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 41< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 42< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 42< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 43< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 43< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 44< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 44< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 45< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 45< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 46< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 46< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 47< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 47< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 48< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 48< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 49< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 49< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 50< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 50< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 51< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 51< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 52< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 52< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 53< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 53< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 54< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 54< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 55< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 55< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 56< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 56< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 57< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 57< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 58< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 58< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 59< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 59< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 60< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 60< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 61< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 61< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 62< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 62< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 63< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 63< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 64< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 64< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 65< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 65< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 66< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 66< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 67< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 67< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 68< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 68< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 69< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 69< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 70< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 70< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 71< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 71< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 72< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 72< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 73< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 73< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 74< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 74< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 75< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 75< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 76< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 76< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 77< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 77< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 78< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 78< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 79< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 79< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 80< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 80< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 81< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 81< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 82< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 82< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 83< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 83< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 84< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 84< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 85< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 85< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 86< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 86< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 87< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 87< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 88< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 88< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 89< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 89< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 90< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 90< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 91< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 91< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 92< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 92< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 93< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 93< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -4 | >1 | 94< | 1 | 0 | 0 | 0 | 0 | 19 | 128 | -19 | 128 | 128 ]
