===== Starting battle of <BurlyBalder> vs <SeeSawRush> with memory tape size: 24 =====

[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -17< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >9 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -18< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >8 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -18< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >7 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -19< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >6 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -19< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -20< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -20< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -21< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >3 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -21< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >3 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -22< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >2 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -22< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >2 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -23< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >1 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -23< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >1 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -24< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -24< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -25< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -25< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -26< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -26< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -27< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -27< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -28< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -28< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -29< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -29< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -30< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -30< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -31< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -31< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -32< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -32< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-4 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -33< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-4 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -33< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-3 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -34< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-3 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -34< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-2 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -35< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-2 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -35< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -36< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -36< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -37< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -37< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -38< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -38< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -39< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -39< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -40< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -40< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -41< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -41< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -42< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >6 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -42< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >6 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -43< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >7 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -43< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >7 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -44< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >8 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -44< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >8 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -45< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >9 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -45< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >9 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -46< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >10 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -46< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >10 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -47< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >11 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -47< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >11 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -48< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >10 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -48< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >9 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -49< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >8 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -49< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >7 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -50< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >6 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -50< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -51< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >4 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -51< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >4 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -52< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -52< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -53< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -53< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -54< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -54< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -55< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -55< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -56< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -56< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -57< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -57< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -58< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -58< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -59< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -59< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -60< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -60< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -61< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -61< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -62< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -62< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -63< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -63< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-4 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -64< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-4 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -64< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-3 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -65< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-3 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -65< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-2 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -66< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-2 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -66< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -67< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -67< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -68< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -68< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -69< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -69< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -70< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -70< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -71< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -71< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -72< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -72< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-6 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -73< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-5 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -73< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-5 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -74< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-4 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -74< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-4 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -75< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-3 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -75< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-3 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -76< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-2 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -76< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-2 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -77< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -77< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -78< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -78< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -4 | 3 | 128 ]
[ 128 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | -79< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 5 | -4 | 3 | 128 ]
