===== Starting battle of <BestOffense> vs <CloakingDeviceBot> with memory tape size: 16 =====

[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >87< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >87< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >88< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >90< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >89< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >91< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >90< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >90< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >91< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >91< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >92< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >94< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >93< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >95< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >94< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >94< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >95< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >95< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >96< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >98< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >97< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >99< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >98< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >98< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >99< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >99< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >100< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >102< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >101< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >103< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >102< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >102< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >103< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >103< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >104< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >106< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >105< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >107< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >106< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >106< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >107< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >107< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >108< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >110< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >109< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >111< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >110< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >110< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >111< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >111< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >112< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >114< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >113< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >115< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >114< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >114< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >115< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >115< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >116< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >118< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >117< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >119< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >118< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >118< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >119< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >119< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >120< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >122< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >121< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >123< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >122< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >122< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >123< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >123< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >124< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >126< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >125< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >127< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >126< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >126< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >127< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >127< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >128< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-126< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-127< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-125< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-126< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-126< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-125< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-125< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-124< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-122< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-123< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-121< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-122< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-122< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-121< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-121< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-120< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-118< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-119< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-117< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-118< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-118< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-117< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-117< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-116< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-114< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-115< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-113< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-114< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-114< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-113< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-113< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-112< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-110< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-111< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-109< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-110< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-110< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-109< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-109< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-108< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-106< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-107< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-105< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-106< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-106< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-105< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-105< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-104< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-102< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-103< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-101< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-102< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-102< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-101< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-101< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-100< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-98< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-99< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-97< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-98< ]
[ 128 | 0 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | -50 | 0 | 0 | >-98< ]
