[ 74< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 74< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 ]
[ 73< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 73< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 ]
[ 72< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 72< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 ]
[ 71< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 71< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 70< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 70< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 69< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 69< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 68< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 68< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 67< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 67< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 66< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 66< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 65< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 65< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 64< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 64< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 63< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 63< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 62< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 62< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 61< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 61< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 60< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 60< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 59< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 59< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 58< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 58< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 57< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 57< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 56< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 56< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 55< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 55< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 54< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 54< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 53< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >63 ]
[ 53< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >63 ]
[ 52< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >62 ]
[ 52< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >62 ]
[ 51< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >61 ]
[ 51< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >61 ]
[ 50< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >60 ]
[ 50< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >60 ]
[ 49< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >59 ]
[ 49< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >59 ]
[ 48< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >58 ]
[ 48< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >58 ]
[ 47< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >57 ]
[ 47< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >57 ]
[ 46< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >56 ]
[ 46< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >56 ]
[ 45< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >55 ]
[ 45< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >55 ]
[ 44< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >54 ]
[ 44< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >54 ]
[ 43< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >53 ]
[ 43< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >53 ]
[ 42< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >52 ]
[ 42< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >52 ]
[ 41< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >51 ]
[ 41< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >51 ]
[ 40< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >50 ]
[ 40< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >50 ]
[ 39< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >49 ]
[ 39< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >49 ]
[ 38< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >48 ]
[ 38< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >48 ]
[ 37< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >47 ]
[ 37< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >47 ]
[ 36< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >46 ]
[ 36< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >46 ]
[ 35< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >45 ]
[ 35< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >45 ]
[ 34< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >44 ]
[ 34< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >44 ]
[ 33< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >43 ]
[ 33< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >43 ]
[ 32< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >42 ]
[ 32< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >42 ]
[ 31< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >41 ]
[ 31< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >41 ]
[ 30< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >40 ]
[ 30< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >40 ]
[ 29< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >39 ]
[ 29< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >39 ]
[ 28< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >38 ]
[ 28< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >38 ]
[ 27< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >37 ]
[ 27< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >37 ]
[ 26< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >36 ]
[ 26< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >36 ]
[ 25< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >35 ]
[ 25< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >35 ]
[ 24< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >34 ]
[ 24< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >34 ]
[ 23< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >33 ]
[ 23< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >33 ]
[ 22< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >32 ]
[ 22< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >32 ]
[ 21< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >31 ]
[ 21< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >31 ]
[ 20< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >30 ]
[ 20< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >30 ]
[ 19< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >29 ]
[ 19< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >29 ]
[ 18< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >28 ]
[ 18< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >28 ]
[ 17< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >27 ]
[ 17< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >27 ]
[ 16< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >26 ]
[ 16< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >26 ]
[ 15< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >25 ]
[ 15< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >25 ]
[ 14< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >24 ]
[ 14< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >24 ]
[ 13< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >23 ]
[ 13< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >23 ]
[ 12< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >22 ]
[ 12< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >22 ]
[ 11< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >21 ]
[ 11< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >21 ]
[ 10< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >20 ]
[ 10< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >20 ]
[ 9< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >19 ]
[ 9< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >19 ]
[ 8< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >18 ]
[ 8< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >18 ]
[ 7< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >17 ]
[ 7< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >17 ]
[ 6< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >16 ]
[ 6< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >16 ]
[ 5< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >15 ]
[ 5< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >15 ]
[ 4< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >14 ]
[ 4< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >14 ]
[ 3< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >13 ]
[ 3< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >13 ]
[ 2< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >12 ]
[ 2< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >12 ]
[ 1< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >11 ]
[ 1< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >11 ]
[ 0< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >10 ]
[ 0< | 0 | 0 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >10 ]

===== GetOffMate won the battle after 341 cycles =====



===== Starting battle of <BeatYouMate> vs <GetOffMate> with memory tape size: 23 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
